"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.891992453945659,93665,0.804389464505728,84397,0.949642776055164,99773
"Abaji",0.382876893417376,11741,0.354217001845192,10847,0.412231007018343,12658
"Abak",0.250099146800615,76,0.190125080283923,58,0.317833180964488,97
"Abakaliki",0.345990905369595,1325,0.316662537402939,1213,0.376243453018043,1441
"Abeokuta North",0.76053404309506,2793,0.712422473414002,2616,0.804165089428927,2953
"Abeokuta South",0.602186009500492,309,0.549058326252993,281,0.653613405904707,335
"Abi",0.302847343546096,257,0.274921302814189,234,0.331890677090195,282
"Aboh-Mbaise",0.310794965401548,95,0.256165942643019,78,0.369449037416656,113
"Abua/Odual",0.472837527303313,52,0.159691308830088,18,0.803079641145509,88
"Abuja",0.325677678187825,18831,0.300349474180075,17369,0.351864515317419,20341
"Adavi",0.594117884023802,7125,0.563325925871493,6749,0.624385454888707,7496
"Ado",0.391648064313289,1824,0.368581029000533,1719,0.415133834545222,1930
"Ado Odo/Ota",0.908898370133524,2559,0.866088074696757,2435,0.941403124463426,2654
"Ado-Ekiti",0.417230240987609,112,0.387133519311404,104,0.447820019170343,121
"Afijio",0.279855612321275,1420,0.251874422019412,1275,0.30920434952466,1572
"Afikpo North",0.290360003469039,234,0.261661554017143,211,0.32035798488102,259
"Afikpo South",0.308452262680228,157,0.281926506056275,145,0.336047910379137,170
"Agaie",0.361989486918278,17381,0.335541964367662,16095,0.389080538979709,18699
"Agatu",0.504718744976994,4938,0.475868938176509,4665,0.533586820128076,5211
"Aguata",0.312069838457973,158,0.28848158862701,146,0.336418581041947,170
"Agwara",0.138053044631,5176,0.112460078234117,4213,0.167010222880528,6270
"Ahiazu-Mbaise",0.283438617740077,52,0.257506196347971,47,0.310471139564198,57
"Ahoada East",0.42702634817464,17,0.174849010845211,7,0.711542422323299,28
"Ahoada West",0.453381619595094,32,0.173568082287902,12,0.756227405330312,54
"Aiyedade",0.43657502187087,1386,0.405242747114564,1283,0.468276948724797,1490
"Ajaokuta",0.6034650213351,10178,0.574160878389146,9684,0.632172043996487,10662
"Ajingi",0.232596777360354,4712,0.204723513328864,4145,0.262334599213558,5316
"Akamkpa",0.180871945574175,122,0.153598698271751,104,0.21074732892865,142
"Akinyele",0.348632345269277,1269,0.321488894888733,1170,0.376583574542115,1371
"Akko",0.320384750176574,35267,0.293191055653353,32237,0.348549202941282,38408
"Akoko North-East",0.519240219161257,470,0.484418792508907,439,0.553911628225078,500
"Akoko North-West",0.486510417991915,240,0.44949551807353,222,0.523612940155553,258
"Akoko South-East",0.465692999868589,80,0.421243396464155,72,0.51057948948959,88
"Akoko South-West",0.474995635135408,173,0.440169165182327,160,0.510033833628587,186
"Akoko-Edo",0.527220618386281,2606,0.491288874595448,2435,0.563007257596137,2776
"Akpabuyo",0.259453079146557,54,0.179679500312467,43,0.333333184803252,66
"Akuku-Toru",0.646168087888998,57,0.256490992333817,23,0.921262963864279,81
"Akure North",0.472742526368037,158,0.44002128633851,147,0.505606734270974,169
"Akure South",0.457458634952651,106,0.426054203269277,99,0.489103951303019,114
"Akwanga",0.453636284773219,6824,0.429894398622319,6466,0.477533579749359,7183
"Albasu",0.242864055390371,2281,0.217658583120503,2044,0.26946934730157,2531
"Aleiro",0.0731578412733092,678,0.0497360593648581,461,0.103143997101222,956
"Alimosho",0.783708379462228,189,0.70627906260181,178,0.849462852224975,197
"Alkaleri",0.402435864760627,47946,0.375738728906058,44836,0.429614474100376,51118
"Amuwo Odofin",0.883438213117087,217,0.825384616860732,202,0.927410379839895,227
"Anambra East",0.430843843800101,736,0.404475202206061,690,0.457490992370349,782
"Anambra West",0.472823874385434,1702,0.444986425459724,1601,0.500730719699575,1802
"Anaocha",0.331839195351663,147,0.309097969928977,137,0.355178701432889,157
"Andoni",0.450180329903134,18,0.187250111360992,8,0.733355973916883,29
"Aninri",0.363315912568626,480,0.33515741893518,443,0.39216651752613,518
"Aniocha North",0.424051801465714,340,0.394623182546868,317,0.453924312705622,363
"Aniocha South",0.421805368731864,690,0.389342978439292,638,0.454815036998114,744
"Anka",0.119250153279026,8728,0.0909856717062223,6652,0.152704804792153,11187
"Ankpa",0.38020425062268,4943,0.351507282522986,4571,0.409591156040786,5324
