"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.817100591464868,10755,0.670523274251954,9402,0.917695003560457,11589
"Abaji",0.247603666865134,7635,0.220036319220831,6783,0.276813328548829,8538
"Abak",0.226132981372764,69,0.17311299558306,53,0.28602955083065,87
"Abakaliki",0.338521434604404,1313,0.30426157861636,1180,0.374039829514941,1451
"Abeokuta North",0.617996830387073,2268,0.555615983905599,2041,0.676931541225152,2483
"Abeokuta South",0.562332053707961,288,0.500878888197378,257,0.622431009805286,319
"Abi",0.26648765708411,226,0.231110024146288,197,0.303453025428357,257
"Aboh-Mbaise",0.317974082852214,97,0.264726758740622,81,0.374563100422717,115
"Abua/Odual",0.506407584960017,54,0.224895624581658,24,0.742654246667491,80
"Abuja",0.279950360135247,16251,0.248078457627176,14372,0.313516988615542,18230
"Adavi",0.414348587466879,4954,0.371743328422227,4440,0.457912428881882,5481
"Ado",0.255247696291584,1211,0.231788092607349,1104,0.279912311933376,1323
"Ado Odo/Ota",0.809253061454743,2282,0.734048427914954,2069,0.870669948603785,2456
"Ado-Ekiti",0.413674082871371,119,0.37842002973643,109,0.449527928921525,130
"Afijio",0.324943198637498,1718,0.291749876259428,1539,0.359483098457101,1904
"Afikpo North",0.229326612095252,187,0.202855984304905,166,0.257458761996033,210
"Afikpo South",0.206446733734581,109,0.184334851717365,99,0.230037681987319,121
"Agaie",0.25031558476069,11959,0.223425193507963,10667,0.278314221297667,13306
"Agatu",0.366315127840023,3678,0.317881798119903,3157,0.416127266614174,4212
"Aguata",0.270942047501388,137,0.24434162880701,123,0.298743663017238,151
"Agwara",0.159953976860198,4534,0.118680315238467,3462,0.205664191334425,5797
"Ahiazu-Mbaise",0.289577139504753,53,0.256815363510179,47,0.3240125433266,59
"Ahoada East",0.488292911237951,19,0.240302419270904,10,0.739229862560031,29
"Ahoada West",0.560838177018727,40,0.28034265078959,20,0.809426610828779,57
"Aiyedade",0.369512221939773,1178,0.337908550090952,1075,0.401975291483378,1284
"Ajaokuta",0.440881565465069,7492,0.393496876078762,6690,0.487698313979828,8283
"Ajingi",0.212428090906957,0,0.183666384583129,0,0.243505875789275,0
"Akamkpa",0.152195453867379,101,0.124715406597605,83,0.183052382285679,122
"Akinyele",0.318471460025139,1152,0.29039356670641,1049,0.347626019274024,1259
"Akko",0.28739818364341,11584,0.258796557959112,10530,0.317347163863364,12680
"Akoko North-East",0.403392581606926,356,0.362739451352369,319,0.445023924807638,394
"Akoko North-West",0.37143204942751,184,0.329033236243899,164,0.415204054375212,206
"Akoko South-East",0.35192523185071,61,0.304885069806787,52,0.401243314572258,69
"Akoko South-West",0.365609422609707,133,0.32838910402098,119,0.404127063359398,147
"Akoko-Edo",0.39112271558341,1902,0.349654748812483,1701,0.433880527817696,2110
"Akpabuyo",0.220993758260636,53,0.144045741172017,41,0.287480777874487,65
"Akuku-Toru",0.077735432053661,6,0.0336262957427568,2,0.0842774134463021,6
"Akure North",0.420636242588361,141,0.385774196438268,129,0.455981446643709,153
"Akure South",0.413526663093111,102,0.37998818550791,94,0.447602193953454,110
"Akwanga",0.480644127498461,7207,0.449301690314393,6737,0.512080691117599,7680
"Albasu",0.235231461467393,0,0.209027330143748,0,0.263040454414372,0
