"state","mean_value","cattle_mean","lower_value","cattle_lower","upper_value","cattle_upper"
"Abadam",0.954288478170622,11887,0.910297738701311,11590,0.980492571221252,12057
"Abaji",0.291815330896392,8968,0.268625092834877,8253,0.315855578514286,9710
"Abak",0.147110832946798,45,0.106000056863104,32,0.19502199302764,59
"Abakaliki",0.272418572299128,1052,0.245122197520617,947,0.301051937927145,1162
"Abeokuta North",0.615859645729808,2231,0.554669444075122,2009,0.673474272898363,2442
"Abeokuta South",0.601581263301006,308,0.549431020575425,282,0.652104501778118,334
"Abi",0.25844645658661,221,0.226150401565388,194,0.292478738692858,249
"Aboh-Mbaise",0.209993933157068,64,0.165628031749564,51,0.258200848773456,79
"Abua/Odual",0.256875970727873,20,0.0366451949463071,4,0.572148038319827,48
"Abuja",0.247610621470302,13791,0.223697256831889,12418,0.272875222052868,15246
"Adavi",0.417124404045258,4996,0.387619542914946,4635,0.447140763685259,5363
"Ado",0.302210224450108,1418,0.280709648090037,1320,0.324451234560325,1518
"Ado Odo/Ota",0.830445197866011,2338,0.762048301963473,2144,0.885528403819167,2496
"Ado-Ekiti",0.454818093296209,130,0.421697947294975,121,0.488229556701989,140
"Afijio",0.301284413319616,1520,0.271873987915899,1366,0.332002766120779,1681
"Afikpo North",0.256564247580096,211,0.22989391351797,189,0.284634817386339,234
"Afikpo South",0.219535797462081,110,0.1971079941092,100,0.243349829256334,121
"Agaie",0.290238962891215,13839,0.266096055570683,12670,0.315170221708642,15048
"Agatu",0.43683210390243,4275,0.400990235630511,3908,0.472555621543181,4639
"Aguata",0.225635371143612,114,0.203343409862963,103,0.2491441394304,126
"Agwara",0.181525565290005,5850,0.140682998623946,4709,0.22714804471596,7146
"Ahiazu-Mbaise",0.195718634053802,36,0.172850817007734,32,0.220069341475686,40
"Ahoada East",0.216113194556162,9,0.0654480392869667,3,0.453842559854384,18
"Ahoada West",0.207697125601757,15,0.0533944020985232,4,0.466680802129992,33
"Aiyedade",0.365764057448813,1170,0.336247871245557,1074,0.39605870022053,1269
"Ajaokuta",0.435110392917504,7329,0.398033963435554,6700,0.471724245662108,7950
"Ajingi",0.224730243393285,0,0.199559611742506,0,0.251480071418229,0
"Akamkpa",0.169679746724061,108,0.142819016826569,91,0.19932022887251,127
"Akinyele",0.318748867458565,1148,0.293577146062456,1059,0.34479146224745,1241
"Akko",0.265573710565257,10830,0.241432858070038,9904,0.290832469185927,11794
"Akoko North-East",0.452371609539228,395,0.417675562563448,365,0.487430914310726,426
"Akoko North-West",0.456831758773568,221,0.419401505530979,203,0.494613092100455,239
"Akoko South-East",0.42757308624113,74,0.382789988243754,66,0.473284587707804,82
"Akoko South-West",0.430969912467471,159,0.39572156663668,146,0.466783428202623,172
"Akoko-Edo",0.442753120234412,2145,0.407550141816368,1979,0.47845676992174,2314
"Akpabuyo",0.255604538064326,48,0.110128229844729,31,0.353964365084661,63
"Akuku-Toru",0.566981908570082,5,0.00189020076578556,0,0.965268425850843,9
"Akure North",0.44914158777899,150,0.414957826834027,139,0.483613354701151,162
"Akure South",0.404136900491157,96,0.371800582217496,88,0.437092197154974,104
"Akwanga",0.412492767722071,6178,0.38963083208389,5835,0.435627734667532,6525
"Albasu",0.233969741499615,0,0.212703193581134,0,0.256288365612725,0
"Aleiro",0.0756032348404421,0,0.0499457758563336,0,0.109010815701494,0
"Alimosho",0.756071443508287,164,0.66747211498925,146,0.830958030014792,179
"Alkaleri",0.37026756038128,35475,0.345294397409269,32986,0.39565749396345,38043
"Amuwo Odofin",0.789436369534933,194,0.701208153927584,172,0.86110630941031,211
"Anambra East",0.358674114503187,612,0.320531687411393,551,0.397850311622073,676
"Anambra West",0.412994395740521,1483,0.376551483242252,1356,0.449749105241208,1611
"Anaocha",0.241861587672814,107,0.216098957192946,95,0.269086629544093,119
"Andoni",0.378960580033299,5,0.0213465228079755,1,0.692238667645587,10
"Aninri",0.292744015049525,384,0.267315443254488,351,0.31914048561472,419
"Aniocha North",0.376539158844365,298,0.348433389410534,276,0.405041698059878,320
"Aniocha South",0.32997001389557,544,0.301124228971058,497,0.359643763774953,593
"Anka",0.110803471305191,2489,0.0822575373225156,1896,0.14519532861398,3190
"Ankpa",0.330230171730276,4296,0.302317917456315,3933,0.359160172929541,4671
"Apa",0.40946007835223,2301,0.384227646434849,2159,0.435114509995735,2445
"Ardo-Kola",0.12658980084493,2619,0.111360025206035,2306,0.14315335583871,2958
"Arewa Dandi",0.0728563906682142,296,0.0412065450408351,158,0.117970046849029,496
"Argungu",0.0674843162803628,0,0.0426618033246788,0,0.100772393977383,0
"Arochukwu",0.187738097951849,74,0.162278910657523,64,0.215342911228967,85
"Asa",0.28204307311287,6633,0.261325309247216,6145,0.303475778389123,7138
